label,landmark_0,landmark_1,landmark_2,landmark_3,landmark_4,landmark_5,landmark_6,landmark_7,landmark_8,landmark_9,landmark_10,landmark_11,landmark_12,landmark_13,landmark_14,landmark_15,landmark_16,landmark_17,landmark_18,landmark_19,landmark_20,landmark_21,landmark_22,landmark_23,landmark_24,landmark_25,landmark_26,landmark_27,landmark_28,landmark_29,landmark_30,landmark_31,landmark_32,landmark_33,landmark_34,landmark_35,landmark_36,landmark_37,landmark_38,landmark_39,landmark_40,landmark_41,landmark_42,landmark_43,landmark_44,landmark_45,landmark_46,landmark_47,landmark_48,landmark_49,landmark_50,landmark_51,landmark_52,landmark_53,landmark_54,landmark_55,landmark_56,landmark_57,landmark_58,landmark_59,landmark_60,landmark_61,landmark_62
17,0.5517295598983765,0.4992198646068573,-6.547809903167945e-07,0.5376747250556946,0.5387901067733765,-0.020998943597078323,0.5068161487579346,0.5783472657203674,-0.042759835720062256,0.48293986916542053,0.6185843348503113,-0.06586743891239166,0.46241629123687744,0.6485132575035095,-0.08488669991493225,0.42705225944519043,0.49153995513916016,-0.014791589230298996,0.3904421329498291,0.5512654781341553,-0.05241221562027931,0.4241417646408081,0.5756767988204956,-0.07752954959869385,0.4552951753139496,0.5688043236732483,-0.08913484215736389,0.4148483872413635,0.4866207540035248,-0.018521036952733994,0.3859127461910248,0.5608059167861938,-0.050117965787649155,0.41980984807014465,0.5775794982910156,-0.06163066253066063,0.44020184874534607,0.5637022256851196,-0.06420858949422836,0.40764057636260986,0.48561891913414,-0.027608875185251236,0.38262125849723816,0.5622642040252686,-0.04940546303987503,0.41717395186424255,0.5774114727973938,-0.046479251235723495,0.4364278316497803,0.5628849267959595,-0.04102052003145218,0.4048646092414856,0.48729804158210754,-0.03984057158231735,0.3873763084411621,0.5602269768714905,-0.0530792661011219,0.4142913222312927,0.5765461325645447,-0.049417804926633835,0.4357978105545044,0.5658496618270874,-0.04177745059132576
0,0.5254988670349121,0.8223035335540771,-1.6959861568466295e-06,0.6766430735588074,0.6663719415664673,-0.06288568675518036,0.7599730491638184,0.4560888111591339,-0.09389349818229675,0.7459291219711304,0.2737343907356262,-0.13846899569034576,0.6829128265380859,0.15461093187332153,-0.1683948040008545,0.5336703658103943,0.29309308528900146,0.055980097502470016,0.5411998629570007,0.13881218433380127,-0.036741673946380615,0.5847311019897461,0.2431107461452484,-0.0954543873667717,0.5969381928443909,0.3291396498680115,-0.11812111735343933,0.4050167202949524,0.3053325414657593,0.0471157431602478,0.43739622831344604,0.13689523935317993,-0.04175214096903801,0.4952983260154724,0.27760636806488037,-0.0752972885966301,0.5008938312530518,0.3766910433769226,-0.07499378174543381,0.2894258499145508,0.3360428512096405,0.015594427473843098,0.32463839650154114,0.17401206493377686,-0.07789754122495651,0.39417287707328796,0.31751590967178345,-0.07476097345352173,0.40672820806503296,0.42567113041877747,-0.044116098433732986,0.1816529631614685,0.39209842681884766,-0.02311798185110092,0.20694385468959808,0.22467172145843506,-0.06428201496601105,0.2758373022079468,0.3171204924583435,-0.0405283197760582,0.2996831238269806,0.41223859786987305,-0.006537833716720343
4,0.38428938388824463,0.8024653196334839,7.51072604998626e-07,0.5625486373901367,0.775597095489502,-0.05939597636461258,0.6927844285964966,0.596810519695282,-0.060353804379701614,0.6739240884780884,0.4204309582710266,-0.05615111067891121,0.5728139281272888,0.3597162365913391,-0.0494864322245121,0.6700426340103149,0.4690450429916382,0.013728432357311249,0.7355606555938721,0.356758713722229,-0.0011498553212732077,0.769634485244751,0.27563878893852234,-0.025493521243333817,0.79057776927948,0.20901131629943848,-0.0473068505525589,0.5676780343055725,0.4096505343914032,0.02456788159906864,0.6235936880111694,0.2957935035228729,0.02511741779744625,0.656283438205719,0.23008078336715698,0.013640821911394596,0.6771646738052368,0.1736898422241211,-0.0005520256236195564,0.45538344979286194,0.3774701952934265,0.022845711559057236,0.4954267740249634,0.25606128573417664,0.004408877342939377,0.5246239900588989,0.20942074060440063,-0.00017059249512385577,0.5312996506690979,0.18028324842453003,-0.004635165445506573,0.327313631772995,0.36700332164764404,0.013261336833238602,0.36234399676322937,0.2415086030960083,-0.008109571412205696,0.3923394978046417,0.21731320023536682,-0.0028529707342386246,0.4000779390335083,0.22183522582054138,0.0014610684011131525
4,0.41814202070236206,0.7522433996200562,7.730376410108875e-07,0.6095042824745178,0.7322702407836914,-0.06347097456455231,0.7566215991973877,0.6106339693069458,-0.07466503232717514,0.7859835624694824,0.4784686267375946,-0.08051234483718872,0.7608644366264343,0.37024903297424316,-0.08358277380466461,0.7061676383018494,0.44492295384407043,-0.005320846568793058,0.7411565184593201,0.3269590437412262,-0.03511574864387512,0.7422823905944824,0.26551637053489685,-0.06211859732866287,0.7345371842384338,0.22726339101791382,-0.07948323339223862,0.588350772857666,0.41118791699409485,0.007726097479462624,0.6169736385345459,0.3070201277732849,-0.013451121747493744,0.6222770810127258,0.25406622886657715,-0.04008343443274498,0.6216882467269897,0.21839109063148499,-0.05964888632297516,0.4642384648323059,0.3996032476425171,0.00918365828692913,0.48729729652404785,0.2979629933834076,-0.01727505400776863,0.48998773097991943,0.2483142763376236,-0.030767496675252914,0.48452627658843994,0.21422922611236572,-0.03892643749713898,0.33609673380851746,0.4033639132976532,0.004097482189536095,0.34949687123298645,0.3010227084159851,-0.020976833999156952,0.35663238167762756,0.2678823471069336,-0.024520965293049812,0.35633721947669983,0.2492126077413559,-0.02298303134739399
8,0.5082067251205444,0.6845020055770874,-5.205733941693325e-07,0.6356579661369324,0.6641256809234619,-0.08229082077741623,0.7521586418151855,0.5878061056137085,-0.12925457954406738,0.8042377829551697,0.49583306908607483,-0.16965149343013763,0.7682743668556213,0.4366658329963684,-0.20398427546024323,0.6966309547424316,0.43334320187568665,-0.07590953260660172,0.7277937531471252,0.3668849468231201,-0.1649150401353836,0.706003725528717,0.4563456177711487,-0.2182910293340683,0.6849424242973328,0.5351710915565491,-0.24011406302452087,0.6020028591156006,0.4039691090583801,-0.06240218132734299,0.6300644278526306,0.36056411266326904,-0.15002933144569397,0.61781907081604,0.489988774061203,-0.17291416227817535,0.6037099361419678,0.5776809453964233,-0.1706744283437729,0.5068392157554626,0.39612680673599243,-0.06228334456682205,0.5310962796211243,0.3512958586215973,-0.1511085033416748,0.5292326807975769,0.4724310040473938,-0.14043499529361725,0.5184969305992126,0.5605716109275818,-0.11074495315551758,0.4120199680328369,0.4051167964935303,-0.06743960082530975,0.4405570924282074,0.3656030297279358,-0.13185438513755798,0.4523441791534424,0.46082034707069397,-0.12062513083219528,0.45076754689216614,0.5359373092651367,-0.09439494460821152
4,0.4548560082912445,0.8050922155380249,8.823888038023142e-07,0.602313756942749,0.7716825008392334,-0.05791112408041954,0.712901771068573,0.6059320569038391,-0.06287121027708054,0.7022019624710083,0.4547899067401886,-0.06058889254927635,0.6301950812339783,0.3831331729888916,-0.05686447396874428,0.6866308450698853,0.47568219900131226,-0.012212445959448814,0.7384787201881409,0.35404765605926514,-0.03620804846286774,0.7601216435432434,0.26246172189712524,-0.06335803121328354,0.7723697423934937,0.19195425510406494,-0.0841357633471489,0.580238938331604,0.43660494685173035,-0.0010087513364851475,0.6129928231239319,0.3156474232673645,-0.01406672690063715,0.6313302516937256,0.23321989178657532,-0.033358242362737656,0.6445907950401306,0.16587916016578674,-0.04943855106830597,0.46809279918670654,0.42173489928245544,0.0006897927378304303,0.4919697344303131,0.302232563495636,-0.01910589449107647,0.509708821773529,0.2355974316596985,-0.027376549318432808,0.5149576663970947,0.18131962418556213,-0.034068476408720016,0.34981662034988403,0.4281237721443176,-0.004098827484995127,0.3614727258682251,0.31800082325935364,-0.024927126243710518,0.37701326608657837,0.2673274278640747,-0.023668229579925537,0.38306140899658203,0.2313658595085144,-0.021161917597055435
8,0.27331632375717163,0.8646997213363647,-6.095873459344148e-07,0.42560291290283203,0.8588886260986328,-0.06742791086435318,0.5461781024932861,0.6911482214927673,-0.08353094756603241,0.5533562898635864,0.534818172454834,-0.09662262350320816,0.45957785844802856,0.4581047296524048,-0.10436515510082245,0.5609210729598999,0.5665805339813232,-0.027194729074835777,0.6473815441131592,0.49455276131629944,-0.08156159520149231,0.6818541288375854,0.5180844664573669,-0.1136481910943985,0.7086721658706665,0.5380527973175049,-0.12357661873102188,0.4750840663909912,0.5167895555496216,-0.02058633603155613,0.5471906661987305,0.44248390197753906,-0.09463340789079666,0.5604170560836792,0.5130751729011536,-0.13218985497951508,0.5795605778694153,0.578758716583252,-0.1355745792388916,0.37227219343185425,0.4899343252182007,-0.024874262511730194,0.42647799849510193,0.4282154440879822,-0.11100125312805176,0.42046159505844116,0.5268532037734985,-0.1286623179912567,0.4100992977619171,0.6164840459823608,-0.10763008892536163,0.2542001008987427,0.4731791019439697,-0.032095011323690414,0.2751847803592682,0.29973191022872925,-0.08138564229011536,0.2870027720928192,0.1874273121356964,-0.0904078409075737,0.30136504769325256,0.09386852383613586,-0.08239497989416122
5,0.7191890478134155,0.24769237637519836,-1.0692274088341946e-07,0.7607781291007996,0.32894980907440186,-0.005748589988797903,0.7664915323257446,0.4277980327606201,-0.01866692304611206,0.746788740158081,0.5008281469345093,-0.0332939475774765,0.7209432721138,0.5430310368537903,-0.04445765167474747,0.7515358328819275,0.47094470262527466,-0.02573005110025406,0.6827012300491333,0.5335176587104797,-0.06104467809200287,0.6668036580085754,0.5203539729118347,-0.08320818096399307,0.6781318187713623,0.49817121028900146,-0.09412331879138947,0.7002493143081665,0.43884003162384033,-0.03911545127630234,0.6360623836517334,0.5007913708686829,-0.0680832639336586,0.6329455375671387,0.484283447265625,-0.07913187891244888,0.6499099135398865,0.46034038066864014,-0.08338362723588943,0.6460900902748108,0.3972763121128082,-0.05349574238061905,0.5837530493736267,0.45858514308929443,-0.07846037298440933,0.5845926403999329,0.4422663450241089,-0.07267343252897263,0.6047945618629456,0.42136040329933167,-0.06444824486970901,0.5961571931838989,0.3478735685348511,-0.06810195744037628,0.539581298828125,0.39748531579971313,-0.08396243304014206,0.5296188592910767,0.39717328548431396,-0.07640109211206436,0.5326101183891296,0.39219042658805847,-0.06660415977239609
1,0.45448052883148193,0.6341923475265503,1.7779589143174235e-06,0.5734397172927856,0.6152042150497437,-0.1200474351644516,0.653945803642273,0.581332266330719,-0.22957967221736908,0.6831367611885071,0.5504724979400635,-0.3175986707210541,0.6905109882354736,0.5116446018218994,-0.4149218201637268,0.6240688562393188,0.46869316697120667,-0.31705981492996216,0.6423494815826416,0.32943305373191833,-0.44091102480888367,0.6445152163505554,0.2274618148803711,-0.5154722332954407,0.6436033248901367,0.14434370398521423,-0.5656396150588989,0.5239304304122925,0.46209996938705444,-0.3079192340373993,0.5345762968063354,0.3101692795753479,-0.4360482394695282,0.5398417711257935,0.20154933631420135,-0.5153993368148804,0.5412258505821228,0.10810187458992004,-0.5762912034988403,0.425747811794281,0.4694453775882721,-0.2956661581993103,0.4328934848308563,0.33512118458747864,-0.3980713486671448,0.4472424387931824,0.22777380049228668,-0.4672355353832245,0.4634634554386139,0.14796090126037598,-0.518554151058197,0.33999863266944885,0.4872180223464966,-0.28642740845680237,0.3420729339122772,0.3840596377849579,-0.3679659962654114,0.35492002964019775,0.30242523550987244,-0.4231785833835602,0.367145299911499,0.2347414493560791,-0.46820786595344543
1,0.5948487520217896,0.5225192904472351,7.802442496540607e-07,0.5245192646980286,0.5059984922409058,-0.07221340388059616,0.47274547815322876,0.4530523419380188,-0.12020900845527649,0.45789846777915955,0.39731571078300476,-0.1581265926361084,0.4752514958381653,0.35261842608451843,-0.19732214510440826,0.48646280169487,0.3744383454322815,-0.10925920307636261,0.479202002286911,0.29627758264541626,-0.16828960180282593,0.4751024842262268,0.23723579943180084,-0.20928318798542023,0.4783930480480194,0.18997158110141754,-0.23749500513076782,0.5462067723274231,0.3606816828250885,-0.10153661668300629,0.551070511341095,0.27817806601524353,-0.1558929681777954,0.558035671710968,0.21753521263599396,-0.19061852991580963,0.567089319229126,0.16127291321754456,-0.21521338820457458,0.6048519611358643,0.3646824359893799,-0.09964235872030258,0.6124169230461121,0.28896427154541016,-0.14873018860816956,0.6207990646362305,0.22930000722408295,-0.17416627705097198,0.6304833292961121,0.17853736877441406,-0.19101127982139587,0.6588589549064636,0.38074880838394165,-0.10289321094751358,0.6678602695465088,0.3212510943412781,-0.1444859504699707,0.6707822680473328,0.2707943618297577,-0.16443753242492676,0.6743042469024658,0.22760823369026184,-0.17816588282585144
24,0.3560152053833008,0.7143697142601013,-8.901454293663846e-07,0.3499700129032135,0.8163221478462219,-0.0642380565404892,0.2772112786769867,0.8933529257774353,-0.1003103256225586,0.20598247647285461,0.9027124643325806,-0.1304313689470291,0.15900564193725586,0.8557043075561523,-0.151160329580307,0.13205645978450775,0.8258352279663086,-0.05340094491839409,0.13603730499744415,0.8318726420402527,-0.10839518159627914,0.19538220763206482,0.8155547976493835,-0.1336245983839035,0.21036654710769653,0.7892705798149109,-0.14706504344940186,0.10716430842876434,0.7431885004043579,-0.04653763025999069,0.1298592984676361,0.7472642660140991,-0.10074140876531601,0.20351853966712952,0.734844446182251,-0.10944940894842148,0.20916002988815308,0.7105051279067993,-0.10763371735811234,0.1096881777048111,0.666205883026123,-0.050088271498680115,0.13500440120697021,0.6704503893852234,-0.10844497382640839,0.20585253834724426,0.6710286736488342,-0.09849680960178375,0.20951612293720245,0.6575653553009033,-0.08191251754760742,0.13060805201530457,0.5968074202537537,-0.05880635976791382,0.1443672776222229,0.5987903475761414,-0.0925326943397522,0.20053908228874207,0.6127899885177612,-0.08161605149507523,0.21041281521320343,0.608887791633606,-0.06617283076047897
23,0.16125482320785522,0.4911082088947296,2.240957428512047e-07,0.1404980570077896,0.4120545983314514,-0.016282901167869568,0.16079279780387878,0.3296648859977722,-0.026909485459327698,0.20653046667575836,0.27671876549720764,-0.035831864923238754,0.25317761301994324,0.2525280714035034,-0.04389437660574913,0.2414546012878418,0.32572832703590393,-0.0276701208204031,0.302631139755249,0.2663446068763733,-0.04056253284215927,0.3369330167770386,0.2262033224105835,-0.04944158345460892,0.36058831214904785,0.19885008037090302,-0.056092794984579086,0.2724253237247467,0.35992828011512756,-0.028271425515413284,0.3256188929080963,0.31117352843284607,-0.03781307488679886,0.32812175154685974,0.29326602816581726,-0.041614506393671036,0.31817513704299927,0.28950488567352295,-0.04551912844181061,0.29303818941116333,0.395659476518631,-0.029222708195447922,0.34257733821868896,0.34920555353164673,-0.038175251334905624,0.33893442153930664,0.3350532054901123,-0.03160596638917923,0.32255423069000244,0.3349911570549011,-0.02686205878853798,0.30576184391975403,0.4306899607181549,-0.03151553124189377,0.3444705009460449,0.38643181324005127,-0.03598841279745102,0.34050408005714417,0.3752879202365875,-0.026383882388472557,0.323652446269989,0.38003090023994446,-0.018216898664832115
